TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C13,C14,D1,D2,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_05,id_06,id_19,id_20,DeviceType,DeviceInfo,TransactionDate,TransactionHour,TransactionDayOfWeek
3430509,0,11286381,47.95,W,12577,268.0,150.0,visa,166.0,debit,264.0,87.0,1407.0,,gmail.com,,5.0,5.0,0.0,0.0,4.0,12.0,4.0,271.0,271.0,,272.0,,T,T,T,,,F,,,,,,,,,2018-04-10 15:06:21,15,Tuesday
3078044,0,1893306,108.95,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,,,yahoo.com,,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,0.0,,,,,,F,,,,,,,,,2017-12-22 21:55:06,21,Friday
3269912,0,6905286,500.0,R,3895,399.0,150.0,american express,118.0,credit,315.0,87.0,,,gmail.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,41726.0,0.0,0.0,542.0,333.0,desktop,MacOS,2018-02-18 22:08:06,22,Sunday
3471434,0,12605271,47.95,W,13249,111.0,150.0,visa,226.0,debit,225.0,87.0,22.0,,,,1.0,1.0,0.0,0.0,1.0,4.0,1.0,24.0,24.0,,25.0,25.0,T,T,T,,,T,,,,,,,,,2018-04-25 21:27:51,21,Wednesday
3096905,0,2154583,39.0,W,10616,583.0,150.0,visa,226.0,credit,204.0,87.0,1001.0,,,,3.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,,8.0,8.0,T,T,T,M0,T,T,,,,,,,,,2017-12-25 22:29:43,22,Monday
3103521,0,2250476,27.284,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,,361.0,0.0,0.0,,,,M2,,,0.0,201220.0,7.0,-6.0,345.0,507.0,mobile,Moto G (5) Build/NPP25.137-72,2017-12-27 01:07:56,1,Wednesday
3027174,0,997717,100.0,H,6019,583.0,150.0,visa,226.0,credit,123.0,87.0,,,sbcglobal.net,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,69315.0,0.0,0.0,312.0,256.0,desktop,Trident/7.0,2017-12-12 13:08:37,13,Tuesday
3287437,0,7420834,57.95,W,11444,555.0,150.0,visa,226.0,debit,143.0,87.0,462.0,,gmail.com,,3.0,3.0,0.0,0.0,1.0,8.0,3.0,73.0,73.0,143.0,12.0,143.0,T,T,T,,,,,,,,,,,,2018-02-24 21:20:34,21,Saturday
3103163,0,2244496,213.0,W,6054,327.0,150.0,discover,,credit,315.0,87.0,,,comcast.net,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M1,F,T,,,,,,,,,2017-12-26 23:28:16,23,Tuesday
3505022,0,13567665,39.0,W,7508,321.0,150.0,visa,226.0,debit,428.0,87.0,3180.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,4.0,1.0,16.0,16.0,15.0,15.0,15.0,T,T,T,M0,F,F,,,,,,,,,2018-05-07 00:47:45,0,Monday
3439968,0,11567755,29.0,W,10112,360.0,150.0,visa,166.0,debit,485.0,87.0,12.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,12.0,12.0,,12.0,,T,T,T,M1,T,F,,,,,,,,,2018-04-13 21:15:55,21,Friday
3104510,0,2300926,200.0,S,18268,583.0,150.0,visa,226.0,credit,203.0,87.0,,,,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,114513.0,0.0,0.0,542.0,181.0,desktop,Windows,2017-12-27 15:08:46,15,Wednesday
3261285,0,6651584,152.258,C,9026,545.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,,,,,,,,,2018-02-15 23:39:44,23,Thursday
2987575,0,96491,117.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,3.0,,,,2.0,2.0,0.0,0.0,0.0,2.0,2.0,61.0,,,0.0,0.0,T,T,T,M0,T,T,,,,,,,,,2017-12-02 02:48:11,2,Saturday
3389462,0,10164624,54.0,W,10908,333.0,150.0,visa,226.0,debit,476.0,87.0,2.0,,aol.com,,2.0,4.0,0.0,0.0,0.0,27.0,2.0,24.0,24.0,352.0,83.0,352.0,T,T,T,M0,F,T,,,,,,,,,2018-03-28 15:30:24,15,Wednesday
3561681,0,15274300,50.0,R,5291,442.0,150.0,visa,226.0,debit,204.0,87.0,,,aol.com,gmail.com,1.0,2.0,0.0,1.0,0.0,2.0,1.0,17.0,17.0,,,,,,,,,,-10.0,47760.0,3.0,-6.0,352.0,600.0,mobile,iOS Device,2018-05-26 18:51:40,18,Saturday
3517344,0,13968362,19.5,W,7638,174.0,150.0,visa,166.0,debit,325.0,87.0,,,aol.com,,6.0,10.0,0.0,0.0,0.0,28.0,5.0,0.0,,428.0,0.0,428.0,T,T,T,M0,F,F,,,,,,,,,2018-05-11 16:06:02,16,Friday
3451443,0,11939565,311.95,W,3366,517.0,150.0,mastercard,224.0,debit,264.0,87.0,2843.0,,gmail.com,,1.0,3.0,0.0,0.0,1.0,4.0,1.0,56.0,56.0,34.0,34.0,55.0,T,T,T,,,T,,,,,,,,,2018-04-18 04:32:45,4,Wednesday
3187478,0,4565215,107.95,W,10057,225.0,150.0,mastercard,224.0,debit,123.0,87.0,,,att.net,,113.0,116.0,0.0,0.0,127.0,504.0,98.0,521.0,521.0,521.0,521.0,521.0,,,,,,T,,,,,,,,,2018-01-22 20:06:55,20,Monday
3075286,0,1868817,27.97,W,10856,268.0,150.0,visa,166.0,debit,327.0,87.0,,,,,132.0,96.0,0.0,0.0,165.0,535.0,111.0,288.0,288.0,,282.0,336.0,,,,,,F,,,,,,,,,2017-12-22 15:06:57,15,Friday
3483135,1,12966085,226.0,W,14025,479.0,150.0,visa,226.0,debit,143.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,F,,,,,,,,,2018-04-30 01:41:25,1,Monday
3512631,0,13815434,49.0,W,16075,514.0,150.0,mastercard,102.0,credit,181.0,87.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,4.0,1.0,210.0,210.0,,210.0,210.0,T,T,T,M0,F,T,,,,,,,,,2018-05-09 21:37:14,21,Wednesday
3449373,0,11898098,117.0,W,17540,555.0,150.0,visa,226.0,debit,469.0,87.0,,,gmail.com,,3.0,2.0,0.0,0.0,3.0,15.0,3.0,184.0,184.0,587.0,587.0,587.0,,,,M0,F,F,,,,,,,,,2018-04-17 17:01:38,17,Tuesday
3310655,0,8016752,97.0,W,8113,160.0,150.0,visa,226.0,debit,225.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,F,,,,,,,,,2018-03-03 18:52:32,18,Saturday
3134676,1,3027598,300.0,H,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,,,gmail.com,gmail.com,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,499320.0,0.0,-2.0,542.0,600.0,desktop,MacOS,2018-01-05 00:59:58,0,Friday
3226215,1,5645155,43.502,C,2801,296.0,185.0,visa,137.0,credit,,,,7.0,gmail.com,gmail.com,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,204.0,0.0,0.0,,,,M0,,,-20.0,34454.0,4.0,-5.0,254.0,507.0,desktop,Windows,2018-02-04 08:05:55,8,Sunday
3133506,0,3013028,51.0,W,9803,583.0,150.0,visa,226.0,credit,299.0,87.0,1734.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,T,,,,,,,,,2018-01-04 20:57:08,20,Thursday
3409762,0,10702240,77.0,W,18018,452.0,150.0,mastercard,117.0,debit,264.0,87.0,10.0,,att.net,,2.0,1.0,0.0,0.0,0.0,4.0,1.0,153.0,125.0,340.0,340.0,340.0,T,T,T,M0,F,F,,,,,,,,,2018-04-03 20:50:40,20,Tuesday
3272165,0,6993097,39.0,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,,,gmail.com,,2.0,4.0,0.0,0.0,0.0,15.0,2.0,0.0,,186.0,134.0,424.0,,,,M0,F,F,,,,,,,,,2018-02-19 22:31:37,22,Monday
3457668,0,12154471,160.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-04-20 16:14:31,16,Friday
3352320,0,9067979,24.0,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,F,,,,,,,,,2018-03-15 22:52:59,22,Thursday
3421212,0,10973533,43.97,W,17055,393.0,150.0,mastercard,117.0,debit,264.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,444.0,444.0,,443.0,443.0,T,T,T,,,F,,,,,,,,,2018-04-07 00:12:13,0,Saturday
3477396,0,12783785,59.0,W,2803,100.0,150.0,visa,226.0,debit,264.0,87.0,17.0,,gmail.com,,1.0,1.0,0.0,0.0,3.0,10.0,1.0,61.0,61.0,642.0,642.0,61.0,T,T,T,M0,T,F,,,,,,,,,2018-04-27 23:03:05,23,Friday
3414595,0,10798989,115.0,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,13.0,,comcast.net,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,336.0,336.0,337.0,337.0,337.0,T,T,T,M0,F,F,,,,,,,,,2018-04-04 23:43:09,23,Wednesday
3122136,0,2699278,9.063,C,16136,204.0,185.0,visa,138.0,debit,,,,80.0,anonymous.com,anonymous.com,3.0,19.0,0.0,16.0,0.0,14.0,2.0,153.0,153.0,0.0,0.0,0.0,,,,M0,,,-10.0,294232.0,4.0,-28.0,266.0,507.0,mobile,rv:57.0,2018-01-01 05:47:58,5,Monday
3108445,0,2392438,57.95,W,14573,360.0,150.0,mastercard,166.0,debit,177.0,87.0,,,gmail.com,,4.0,5.0,0.0,0.0,1.0,29.0,4.0,247.0,247.0,171.0,119.0,206.0,,,,,,F,,,,,,,,,2017-12-28 16:33:58,16,Thursday
3564526,1,15364156,500.0,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,5.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,,6.0,0.0,6.0,T,T,T,M1,T,F,,,,,,,,,2018-05-27 19:49:16,19,Sunday
3476424,0,12764610,97.95,W,10112,360.0,150.0,visa,166.0,debit,184.0,87.0,1.0,,gmail.com,,139.0,126.0,0.0,0.0,187.0,580.0,124.0,28.0,28.0,28.0,28.0,28.0,T,F,F,,,T,,,,,,,,,2018-04-27 17:43:30,17,Friday
3269599,0,6899373,57.95,W,10075,514.0,150.0,mastercard,224.0,debit,315.0,87.0,,,ymail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,T,,,,,,,,,2018-02-18 20:29:33,20,Sunday
3558664,0,15185145,108.5,W,10699,343.0,150.0,visa,166.0,debit,472.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,F,F,M0,T,F,,,,,,,,,2018-05-25 18:05:45,18,Friday
3317302,0,8117442,49.0,W,8679,555.0,150.0,visa,226.0,debit,299.0,87.0,,,hotmail.com,,9.0,5.0,0.0,0.0,0.0,10.0,8.0,1.0,1.0,508.0,402.0,508.0,,,,M0,T,F,,,,,,,,,2018-03-04 22:50:42,22,Sunday
2998311,1,335421,982.0,W,13709,555.0,208.0,visa,137.0,debit,143.0,87.0,5.0,,gmail.com,,51.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,,438.0,381.0,438.0,T,T,F,M1,T,T,,,,,,,,,2017-12-04 21:10:21,21,Monday
3547702,0,14852815,30.0,W,7069,111.0,150.0,mastercard,166.0,debit,231.0,87.0,,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,F,,,,,,,,,2018-05-21 21:46:55,21,Monday
3568844,0,15538253,7.993,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,outlook.com,outlook.com,1.0,3.0,0.0,1.0,0.0,0.0,0.0,420.0,420.0,421.0,0.0,0.0,,,,M2,,,-5.0,269848.0,5.0,-26.0,266.0,563.0,mobile,HTC Desire 626s Build/LMY47O,2018-05-29 20:10:53,20,Tuesday
3540468,0,14619466,16.231,C,9633,130.0,185.0,visa,138.0,debit,,,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,121362.0,0.0,0.0,153.0,595.0,mobile,XT1003,2018-05-19 04:57:46,4,Saturday
3252070,0,6401024,25.95,W,14754,555.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,252.0,252.0,252.0,,,,,,F,,,,,,,,,2018-02-13 02:03:44,2,Tuesday
3142907,0,3250282,171.0,W,13120,330.0,150.0,visa,166.0,debit,269.0,87.0,120.0,,,,1.0,1.0,0.0,0.0,0.0,13.0,1.0,173.0,173.0,,173.0,173.0,T,T,T,M0,F,F,,,,,,,,,2018-01-07 14:51:22,14,Sunday
3262745,0,6710133,29.0,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,15.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,7.0,7.0,7.0,7.0,T,T,T,M0,F,T,,,,,,,,,2018-02-16 15:55:33,15,Friday
3409544,0,10699145,82.95,W,7826,481.0,150.0,mastercard,224.0,debit,494.0,87.0,4.0,,,,189.0,175.0,0.0,0.0,184.0,596.0,150.0,0.0,0.0,,78.0,280.0,T,T,T,,,T,,,,,,,,,2018-04-03 19:59:05,19,Tuesday
3451725,0,11970417,20.95,W,13528,536.0,150.0,visa,226.0,debit,143.0,87.0,7.0,,,,11.0,12.0,0.0,0.0,2.0,36.0,11.0,22.0,22.0,,22.0,490.0,T,T,T,,,T,,,,,,,,,2018-04-18 13:06:57,13,Wednesday
3312611,0,8028063,47.95,W,9400,111.0,150.0,mastercard,224.0,debit,264.0,87.0,995.0,,gmail.com,,143.0,119.0,0.0,0.0,291.0,742.0,125.0,41.0,41.0,42.0,42.0,42.0,T,T,T,,,F,,,,,,,,,2018-03-03 22:01:03,22,Saturday
3332017,0,8521092,34.0,W,12582,298.0,150.0,visa,226.0,debit,330.0,87.0,2.0,,comcast.net,,5.0,2.0,0.0,0.0,0.0,30.0,3.0,0.0,,198.0,198.0,198.0,T,T,T,M1,T,F,,,,,,,,,2018-03-09 14:58:12,14,Friday
3352154,0,9064899,87.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,,,1.0,2.0,0.0,0.0,0.0,4.0,1.0,71.0,71.0,,0.0,71.0,T,F,F,M0,T,T,,,,,,,,,2018-03-15 22:01:39,22,Thursday
3562005,0,15279821,29.0,W,13809,583.0,150.0,visa,226.0,credit,191.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,T,T,T,M0,T,T,,,,,,,,,2018-05-26 20:23:41,20,Saturday
3513451,0,13832168,49.0,W,7508,,,,,,110.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,11.0,10.0,0.0,10.0,T,T,T,M0,F,F,,,,,,,,,2018-05-10 02:16:08,2,Thursday
3096873,0,2154258,60.0,H,2143,261.0,150.0,mastercard,102.0,credit,299.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,15633.0,1.0,0.0,529.0,222.0,desktop,Windows,2017-12-25 22:24:18,22,Monday
3091691,0,2075556,30.95,W,17188,321.0,150.0,visa,226.0,debit,264.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,2.0,23.0,1.0,501.0,501.0,500.0,500.0,500.0,,,,,,T,,,,,,,,,2017-12-25 00:32:36,0,Monday
3516194,0,13915694,335.0,W,15066,170.0,150.0,mastercard,102.0,credit,272.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M0,T,F,,,,,,,,,2018-05-11 01:28:14,1,Friday
3053050,1,1478883,325.0,R,13964,496.0,150.0,mastercard,224.0,debit,299.0,87.0,,,outlook.com,gmail.com,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-25.0,287804.0,10.0,-36.0,317.0,597.0,mobile,iOS Device,2017-12-18 02:48:03,2,Monday
3325971,0,8353132,30.95,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-03-07 16:18:52,16,Wednesday
3423628,1,11044941,171.0,W,4739,390.0,150.0,mastercard,117.0,debit,251.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,444.0,,,,,,,,,,,,,,,,2018-04-07 20:02:21,20,Saturday
3220620,0,5525720,209.95,W,16085,297.0,150.0,visa,166.0,debit,123.0,87.0,5.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,T,T,T,,,T,,,,,,,,,2018-02-02 22:55:20,22,Friday
3544749,0,14759511,884.0,W,14039,445.0,150.0,mastercard,219.0,credit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-05-20 19:51:51,19,Sunday
3101150,0,2221751,107.95,W,1342,514.0,150.0,mastercard,224.0,debit,325.0,87.0,4.0,,aol.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2017-12-26 17:09:11,17,Tuesday
3067835,0,1733666,25.0,H,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,123037.0,0.0,0.0,529.0,161.0,mobile,iOS Device,2017-12-21 01:34:26,1,Thursday
3161717,0,3787976,139.95,W,10112,360.0,150.0,visa,166.0,debit,264.0,87.0,26.0,,,,4.0,5.0,0.0,0.0,4.0,18.0,4.0,42.0,42.0,,43.0,43.0,T,T,T,,,F,,,,,,,,,2018-01-13 20:12:56,20,Saturday
3184381,1,4467462,49.0,W,14649,548.0,150.0,visa,226.0,debit,476.0,87.0,,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,5.0,260.0,5.0,,,,M0,T,F,,,,,,,,,2018-01-21 16:57:42,16,Sunday
3516337,0,13919969,6.517,C,2256,545.0,185.0,visa,226.0,credit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,237686.0,-2.0,-10.0,384.0,561.0,mobile,SM-G950F Build/R16NW,2018-05-11 02:39:29,2,Friday
3553394,0,15016901,34.0,W,11157,215.0,150.0,visa,226.0,debit,191.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,F,F,M0,T,F,,,,,,,,,2018-05-23 19:21:41,19,Wednesday
3496557,0,13354986,107.95,W,12620,512.0,150.0,mastercard,117.0,debit,498.0,87.0,6.0,,gmail.com,,4.0,4.0,0.0,0.0,1.0,17.0,4.0,637.0,544.0,637.0,120.0,637.0,T,T,T,,,F,,,,,,,,,2018-05-04 13:43:06,13,Friday
3048859,0,1393277,23.028,C,15885,545.0,185.0,visa,138.0,debit,,,,0.0,hotmail.com,hotmail.com,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,,295.0,0.0,0.0,,,,M2,,,-20.0,388749.0,0.0,0.0,266.0,325.0,desktop,Windows,2017-12-17 03:01:17,3,Sunday
3090835,0,2067764,50.0,R,1357,555.0,150.0,american express,,credit,191.0,87.0,,5.0,gmail.com,gmail.com,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,-5.0,52748.0,0.0,0.0,193.0,280.0,desktop,MacOS,2017-12-24 22:22:44,22,Sunday
2988744,0,138428,107.95,W,10989,360.0,150.0,visa,166.0,debit,433.0,87.0,5.0,,,,2.0,3.0,0.0,0.0,1.0,12.0,2.0,455.0,455.0,,455.0,455.0,T,T,F,,,F,,,,,,,,,2017-12-02 14:27:08,14,Saturday
3117606,0,2587229,50.0,S,12866,303.0,150.0,visa,226.0,debit,330.0,87.0,,,,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-20.0,24111.0,8.0,-32.0,317.0,535.0,desktop,,2017-12-30 22:40:29,22,Saturday
3203651,0,5059303,92.0,W,8900,385.0,150.0,visa,226.0,debit,231.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,0.0,32.0,1.0,422.0,422.0,539.0,271.0,539.0,,,,M1,F,T,,,,,,,,,2018-01-28 13:21:43,13,Sunday
3269173,0,6892481,35.95,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,9.0,,gmail.com,,3.0,1.0,0.0,0.0,1.0,23.0,3.0,348.0,348.0,349.0,349.0,349.0,T,T,F,,,F,,,,,,,,,2018-02-18 18:34:41,18,Sunday
3328806,0,8435645,49.0,W,9992,455.0,150.0,mastercard,126.0,debit,387.0,87.0,,,,,4.0,6.0,0.0,0.0,1.0,9.0,3.0,26.0,26.0,,0.0,28.0,T,T,T,M0,F,F,,,,,,,,,2018-03-08 15:14:05,15,Thursday
3035710,0,1170910,25.0,H,10186,417.0,150.0,visa,226.0,debit,325.0,87.0,,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,118691.0,4.0,-10.0,352.0,489.0,mobile,VS995 Build/NRD90M,2017-12-14 13:15:10,13,Thursday
3035309,0,1138917,25.0,H,11862,562.0,150.0,visa,226.0,credit,181.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,67294.0,0.0,0.0,548.0,277.0,desktop,MacOS,2017-12-14 04:21:57,4,Thursday
3009556,0,586926,59.0,W,15066,170.0,150.0,mastercard,102.0,credit,204.0,87.0,212.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,F,M0,F,F,,,,,,,,,2017-12-07 19:02:06,19,Thursday
3231183,0,5792614,30.0,H,10616,583.0,150.0,visa,226.0,credit,264.0,87.0,,,yahoo.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,29879.0,0.0,0.0,529.0,214.0,desktop,Windows,2018-02-06 01:03:34,1,Tuesday
3426594,0,11136128,226.0,W,14479,387.0,150.0,visa,226.0,credit,269.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,T,T,T,M0,T,T,,,,,,,,,2018-04-08 21:22:08,21,Sunday
2998749,0,341076,25.95,W,12469,360.0,150.0,mastercard,126.0,debit,272.0,87.0,10.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,T,T,T,,,F,,,,,,,,,2017-12-04 22:44:36,22,Monday
3097405,0,2158615,31.95,W,1618,360.0,150.0,mastercard,166.0,debit,204.0,87.0,7.0,,yahoo.com,,2.0,3.0,0.0,0.0,1.0,5.0,2.0,52.0,52.0,39.0,39.0,52.0,T,T,T,,,F,,,,,,,,,2017-12-25 23:36:55,23,Monday
3321634,0,8228920,59.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,0.0,,,,110.0,130.0,0.0,0.0,49.0,280.0,70.0,11.0,11.0,,151.0,567.0,T,T,T,M0,F,T,,,,,,,,,2018-03-06 05:48:40,5,Tuesday
3014373,0,687697,50.0,H,11319,155.0,150.0,visa,226.0,credit,330.0,87.0,,,comcast.net,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,408678.0,4.0,0.0,630.0,533.0,mobile,iOS Device,2017-12-08 23:01:37,23,Friday
3068839,0,1752801,25.0,H,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,25636.0,0.0,0.0,341.0,222.0,mobile,Z956 Build/MMB29M,2017-12-21 06:53:21,6,Thursday
3263180,0,6717798,59.0,W,5613,413.0,150.0,visa,166.0,debit,272.0,87.0,165.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,T,F,,,,,,,,,2018-02-16 18:03:18,18,Friday
3465414,0,12417023,150.0,R,11207,361.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,144909.0,0.0,0.0,529.0,600.0,mobile,iOS Device,2018-04-23 17:10:23,17,Monday
3013159,1,671506,24.5,W,7744,417.0,150.0,visa,226.0,debit,308.0,87.0,,,gmail.com,,2.0,3.0,0.0,0.0,0.0,9.0,2.0,18.0,18.0,19.0,19.0,25.0,,,,M0,T,F,,,,,,,,,2017-12-08 18:31:46,18,Friday
3357666,0,9226016,34.439,C,8755,500.0,185.0,mastercard,224.0,credit,,,,,live.com,live.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,142513.0,0.0,0.0,427.0,305.0,mobile,8080 Build/LRX21M,2018-03-17 18:46:56,18,Saturday
3032352,0,1096402,108.95,W,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,0.0,,gmail.com,,3.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,,7.0,7.0,7.0,T,T,F,,,T,,,,,,,,,2017-12-13 16:33:22,16,Wednesday
3020600,0,840837,57.95,W,12577,268.0,150.0,visa,166.0,debit,330.0,87.0,4.0,,yahoo.com,,2.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2017-12-10 17:33:57,17,Sunday
3362455,0,9386614,29.0,W,9885,481.0,150.0,mastercard,117.0,debit,264.0,87.0,841.0,,,,1.0,3.0,0.0,0.0,0.0,15.0,1.0,130.0,130.0,,92.0,130.0,T,T,T,M1,,F,,,,,,,,,2018-03-19 15:23:34,15,Monday
3375580,0,9748394,39.0,W,17966,356.0,150.0,mastercard,224.0,debit,472.0,87.0,0.0,,aol.com,,2.0,1.0,0.0,0.0,0.0,41.0,2.0,255.0,255.0,583.0,583.0,583.0,T,T,T,M1,F,T,,,,,,,,,2018-03-23 19:53:14,19,Friday
